"DATE","Year","Month","Day","nodata","Tmin","Tmax"
2001-02-16 12:00:00,2001,2,16,NA,-1.2205605107223,0.274929815655613
2001-02-17 12:00:00,2001,2,17,NA,-1.37425636025128,0.536313792337688
2001-02-18 12:00:00,2001,2,18,NA,-1.53200807817108,5.04645676474796
2001-02-19 12:00:00,2001,2,19,NA,-0.251220489286905,4.79521246624178
2001-02-20 12:00:00,2001,2,20,NA,5.08143945299454,7.2489222239271
2001-02-21 12:00:00,2001,2,21,NA,2.91401598977805,7.29627308373979
2001-02-22 12:00:00,2001,2,22,NA,0.479834427532102,5.66449327192569
2001-02-23 12:00:00,2001,2,23,NA,0.35947950160495,4.56049290467635
2001-02-24 12:00:00,2001,2,24,NA,1.69250461078392,4.54880524931496
2001-02-25 12:00:00,2001,2,25,NA,1.54965658109519,4.96462954054594
2001-02-26 12:00:00,2001,2,26,NA,1.23238986110086,4.42061842026576
2001-02-27 12:00:00,2001,2,27,NA,0.33829317956965,4.8161694605122
2001-02-28 12:00:00,2001,2,28,NA,-0.850756913296087,2.42373462437659
2001-03-01 12:00:00,2001,3,1,NA,-2.39440040186131,0.0791695969236403
2001-03-02 12:00:00,2001,3,2,NA,-0.324109180783626,2.87993576882873
2001-03-03 12:00:00,2001,3,3,NA,-1.8113068856383,3.31013107081672
2001-03-04 12:00:00,2001,3,4,NA,-1.73595634950037,2.91973789848716
2001-03-05 12:00:00,2001,3,5,NA,1.35920269939919,8.32865102804819
2001-03-06 12:00:00,2001,3,6,NA,0.0520881515131197,4.64262713633745
2001-03-07 12:00:00,2001,3,7,NA,-0.109179991191918,3.00360258717948
2001-03-08 12:00:00,2001,3,8,NA,-0.446511468346442,4.23954767517507
2001-03-09 12:00:00,2001,3,9,NA,-2.25770062275087,3.55482137194945
2001-03-10 12:00:00,2001,3,10,NA,-1.73484361971403,2.94053979753403
2001-03-11 12:00:00,2001,3,11,NA,-3.0394398935467,4.13266122911418
2001-03-12 12:00:00,2001,3,12,NA,-11.5988883126421,-0.683875773482576
2001-03-13 12:00:00,2001,3,13,NA,-7.42151989434266,3.03653387612039
2001-03-14 12:00:00,2001,3,14,NA,-2.4184024085449,2.2385740854326
2001-03-15 12:00:00,2001,3,15,NA,-1.38719609272521,5.60243814678318
2001-03-16 12:00:00,2001,3,16,NA,0.787023246659459,5.44399974063696
2001-03-17 12:00:00,2001,3,17,NA,-0.838345529426471,4.98836641063934
2001-03-18 12:00:00,2001,3,18,NA,2.19884731442978,11.5803687673743
2001-03-19 12:00:00,2001,3,19,NA,0.272723534309355,14.0862835947779
2001-03-20 12:00:00,2001,3,20,NA,0.523140794618986,8.95424337331955
2001-03-21 12:00:00,2001,3,21,NA,1.10533176615352,9.32503199548445
2001-03-22 12:00:00,2001,3,22,NA,-0.431706141262167,7.68943763892184
2001-03-23 12:00:00,2001,3,23,NA,1.67307411446711,10.1000506007979
2001-03-24 12:00:00,2001,3,24,NA,3.58168162497232,8.48780103588017
2001-03-25 12:00:00,2001,3,25,NA,1.77390996590339,11.0777786354674
2001-03-26 12:00:00,2001,3,26,NA,2.66644240406978,15.5541580914677
2001-03-27 12:00:00,2001,3,27,NA,1.36105291766906,12.8973416887007
2001-03-28 12:00:00,2001,3,28,NA,3.14648363802577,12.5234185153408
2001-03-29 12:00:00,2001,3,29,NA,-0.971504372153763,12.472297491885
2001-03-30 12:00:00,2001,3,30,NA,2.07108170611913,12.2926339385787
2001-03-31 12:00:00,2001,3,31,NA,3.73109861164194,15.3063380337625
2001-04-01 12:00:00,2001,4,1,NA,5.34726038802999,14.6769349963578
2001-04-02 12:00:00,2001,4,2,NA,2.73303752453727,12.0333945998963
2001-04-03 12:00:00,2001,4,3,NA,-0.948525032068839,16.6337773864957
2001-04-04 12:00:00,2001,4,4,NA,-0.0399482418801096,17.6912397290853
2001-04-05 12:00:00,2001,4,5,NA,3.15516021672694,14.0175564872025
2001-04-06 12:00:00,2001,4,6,NA,4.80001789555898,14.8637680289271
2001-04-07 12:00:00,2001,4,7,NA,6.96144242200243,15.6650822104456
2001-04-08 12:00:00,2001,4,8,NA,5.44365679959005,15.3124764402009
2001-04-09 12:00:00,2001,4,9,NA,0.923687512272308,13.132124318756
2001-04-10 12:00:00,2001,4,10,NA,-1.48816189270919,11.9215652370272
2001-04-11 12:00:00,2001,4,11,NA,3.3191768002862,8.95426884258144
2001-04-12 12:00:00,2001,4,12,NA,3.97544163503285,9.84004109829028
2001-04-13 12:00:00,2001,4,13,NA,4.38466740928689,8.73774379138845
2001-04-14 12:00:00,2001,4,14,NA,0.960167443194876,4.73143565441343
2001-04-15 12:00:00,2001,4,15,NA,2.7143836904407,5.11501725093409
2001-04-16 12:00:00,2001,4,16,NA,4.4229530801553,8.86185188553654
2001-04-17 12:00:00,2001,4,17,NA,-1.22889008256007,11.8737772788212
2001-04-18 12:00:00,2001,4,18,NA,3.64463780517889,13.6976542712697
2001-04-19 12:00:00,2001,4,19,NA,3.74169905861072,11.5451430043341
2001-04-20 12:00:00,2001,4,20,NA,5.36474286001325,16.3228725118541
2001-04-21 12:00:00,2001,4,21,NA,11.5411344489747,20.7235638458079
2001-04-22 12:00:00,2001,4,22,NA,9.02718871779356,27.7036384407918
2001-04-23 12:00:00,2001,4,23,NA,9.5318379636159,23.617898973737
2001-04-24 12:00:00,2001,4,24,NA,17.8287215861295,20.0985960979946
2001-04-25 12:00:00,2001,4,25,NA,15.8822424564503,18.2978477514424
2001-04-26 12:00:00,2001,4,26,NA,10.1870142520028,19.2942008550068
2001-04-27 12:00:00,2001,4,27,NA,7.81583229161415,14.3836868041889
2001-04-28 12:00:00,2001,4,28,NA,9.68640149427797,14.6920057879168
2001-04-29 12:00:00,2001,4,29,NA,7.39581481560162,13.9672149158509
2001-04-30 12:00:00,2001,4,30,NA,11.3208501889202,13.7505721222632
2001-05-01 12:00:00,2001,5,1,NA,1.93566769346655,8.69474783704056
2001-05-02 12:00:00,2001,5,2,NA,0.550334067908206,10.3079611751057
2001-05-03 12:00:00,2001,5,3,NA,-1.55854162249703,3.43561258930751
2001-05-04 12:00:00,2001,5,4,NA,-0.618973941136993,1.77789230558866
2001-05-05 12:00:00,2001,5,5,NA,1.08953365824199,5.95847407727022
2001-05-06 12:00:00,2001,5,6,NA,1.18989227979115,11.8574707705923
2001-05-07 12:00:00,2001,5,7,NA,5.64094837374813,15.8883650044516
2001-05-08 12:00:00,2001,5,8,NA,2.83999011005845,17.9799160740512
2001-05-09 12:00:00,2001,5,9,NA,1.06021290002156,18.4071228371718
2001-05-10 12:00:00,2001,5,10,NA,4.80330752275717,14.5109706213151
2001-05-11 12:00:00,2001,5,11,NA,2.39545170519461,13.9185283162962
2001-05-12 12:00:00,2001,5,12,NA,3.53120384257443,13.0182601595574
2001-05-13 12:00:00,2001,5,13,NA,2.39787116927538,15.1257423744676
2001-05-14 12:00:00,2001,5,14,NA,-0.971008923995088,13.954737542467
2001-05-15 12:00:00,2001,5,15,NA,6.05127428301688,16.3541436455758
2001-05-16 12:00:00,2001,5,16,NA,6.47059701751955,16.2760217643389
2001-05-17 12:00:00,2001,5,17,NA,2.94855160041606,16.6153355318636
2001-05-18 12:00:00,2001,5,18,NA,3.73701286116494,16.6573706161883
2001-05-19 12:00:00,2001,5,19,NA,8.79779736883766,13.6369597172799
2001-05-20 12:00:00,2001,5,20,NA,7.65280799610652,15.0673976755481
2001-05-21 12:00:00,2001,5,21,NA,8.93635312520237,19.6112536933341
2001-05-22 12:00:00,2001,5,22,NA,8.22987562026569,24.4864788945286
2001-05-23 12:00:00,2001,5,23,NA,11.6509494402771,26.798975909273
2001-05-24 12:00:00,2001,5,24,NA,12.3605010820004,28.5711967754182
2001-05-25 12:00:00,2001,5,25,NA,13.024699379775,24.7819212240217
2001-05-26 12:00:00,2001,5,26,NA,13.2322624750645,21.9217257993718
2001-05-27 12:00:00,2001,5,27,NA,12.2698095216958,20.9280802535115
2001-05-28 12:00:00,2001,5,28,NA,14.2925585352417,25.1507333808021
2001-05-29 12:00:00,2001,5,29,NA,14.0343175241303,22.6833831242646
2001-05-30 12:00:00,2001,5,30,NA,12.2417195458623,27.9364532231134
2001-05-31 12:00:00,2001,5,31,NA,20.9333111109522,26.1489410506249
2001-06-01 12:00:00,2001,6,1,NA,18.0128563847351,24.4807765814163
2001-06-02 12:00:00,2001,6,2,NA,13.1182411183665,27.8838692860858
2001-06-03 12:00:00,2001,6,3,NA,12.6322956644931,28.4488598173337
2001-06-04 12:00:00,2001,6,4,NA,14.2142605469682,29.5547374385042
2001-06-05 12:00:00,2001,6,5,NA,12.9167823396707,23.0825282075971
2001-06-06 12:00:00,2001,6,6,NA,13.2654815330444,23.4111150337834
2001-06-07 12:00:00,2001,6,7,NA,14.9220108010092,27.2130748699304
2001-06-08 12:00:00,2001,6,8,NA,12.6277534849503,30.4216518536829
2001-06-09 12:00:00,2001,6,9,NA,12.5371360466137,29.3799578232327
2001-06-10 12:00:00,2001,6,10,NA,11.9702520962291,25.2451701091593
2001-06-11 12:00:00,2001,6,11,NA,12.7325789474953,21.8482588266845
2001-06-12 12:00:00,2001,6,12,NA,8.49904852137758,21.6635095807102
2001-06-13 12:00:00,2001,6,13,NA,9.44729033554749,19.4836724126598
2001-06-14 12:00:00,2001,6,14,NA,14.0213398947729,18.1865889906033
2001-06-15 12:00:00,2001,6,15,NA,17.3590577808245,20.9352114886497
2001-06-16 12:00:00,2001,6,16,NA,12.7532353058501,20.8795000799248
2001-06-17 12:00:00,2001,6,17,NA,11.3800552521206,21.4164373292329
2001-06-18 12:00:00,2001,6,18,NA,9.61778301096573,21.9457040901463
2001-06-19 12:00:00,2001,6,19,NA,14.667043156803,21.5739820332266
2001-06-20 12:00:00,2001,6,20,NA,9.72393539707052,21.9603922069273
2001-06-21 12:00:00,2001,6,21,NA,12.4527567933146,20.8374745749615
2001-06-22 12:00:00,2001,6,22,NA,11.6436634425861,22.2930721765802
2001-06-23 12:00:00,2001,6,23,NA,10.2024713589544,22.3604777536645
2001-06-24 12:00:00,2001,6,24,NA,12.4754878967554,20.6017526708301
2001-06-25 12:00:00,2001,6,25,NA,13.8462734524224,25.0957782346198
2001-06-26 12:00:00,2001,6,26,NA,16.8556290727864,23.76256794921
2001-06-27 12:00:00,2001,6,27,NA,14.0283739066364,29.2241309083374
2001-06-28 12:00:00,2001,6,28,NA,10.6757693974759,24.867803396757
2001-06-29 12:00:00,2001,6,29,NA,10.0525681720437,23.5579532739349
2001-06-30 12:00:00,2001,6,30,NA,11.4561969505556,20.6433630507712
2001-07-01 12:00:00,2001,7,1,NA,12.9881383431131,16.5048377300078
2001-07-02 12:00:00,2001,7,2,NA,13.4356990279609,17.7737693068065
2001-07-03 12:00:00,2001,7,3,NA,15.0766857147128,19.5642900737132
2001-07-04 12:00:00,2001,7,4,NA,13.1924268543779,16.9991622209211
2001-07-05 12:00:00,2001,7,5,NA,0.690337024016126,3.14727918476553
2001-07-06 12:00:00,2001,7,6,NA,11.7863299232131,14.9495220005059
2001-07-07 12:00:00,2001,7,7,NA,9.15691447829609,21.8939530710245
2001-07-08 12:00:00,2001,7,8,NA,10.9124297541265,20.4739713093346
2001-07-09 12:00:00,2001,7,9,NA,8.68047753730334,22.1945427587787
2001-07-10 12:00:00,2001,7,10,NA,9.63751220146705,22.3900002210896
2001-07-11 12:00:00,2001,7,11,NA,10.4952117118272,25.3705128728738
2001-07-12 12:00:00,2001,7,12,NA,14.8764019000292,21.5646367924325
2001-07-13 12:00:00,2001,7,13,NA,14.0296372893513,19.0256185456771
2001-07-14 12:00:00,2001,7,14,NA,13.4274784416352,17.8219213415259
2001-07-15 12:00:00,2001,7,15,NA,14.039786170977,18.217005192431
2001-07-16 12:00:00,2001,7,16,NA,13.7779867813477,22.1888391073598
2001-07-17 12:00:00,2001,7,17,NA,17.7072435130288,20.7976861652532
2001-07-18 12:00:00,2001,7,18,NA,13.905622791019,20.186964297096
2001-07-19 12:00:00,2001,7,19,NA,1.1713641682551,6.15270401420262
2001-07-20 12:00:00,2001,7,20,NA,1.22349531845988,5.5799524571307
2001-07-21 12:00:00,2001,7,21,NA,1.05371640584963,6.03505625179715
2001-07-22 12:00:00,2001,7,22,NA,13.6634912512437,16.0908565225751
2001-07-23 12:00:00,2001,7,23,NA,0.790866359577724,5.18588170922854
2001-07-24 12:00:00,2001,7,24,NA,1.51846354008603,4.64100050675724
2001-07-25 12:00:00,2001,7,25,NA,1.57230325296247,4.69494509910286
2001-07-26 12:00:00,2001,7,26,NA,1.56755779658149,5.9625731462323
2001-07-27 12:00:00,2001,7,27,NA,2.01992183993102,5.13483655020806
2001-07-28 12:00:00,2001,7,28,NA,1.29043624271451,4.95021602929386
2001-07-29 12:00:00,2001,7,29,NA,1.82966368218672,4.95191326041316
2001-07-30 12:00:00,2001,7,30,NA,17.8403888403984,22.8217286863459
2001-07-31 12:00:00,2001,7,31,NA,20.7735709495259,25.1768343308975
2001-08-01 12:00:00,2001,8,1,NA,14.5261692525018,24.3136685840738
2001-08-02 12:00:00,2001,8,2,NA,12.8821637126884,24.5744760741417
2001-08-03 12:00:00,2001,8,3,NA,14.0239347017227,22.0395157342651
2001-08-04 12:00:00,2001,8,4,NA,14.4729706262982,19.4406119209799
2001-08-05 12:00:00,2001,8,5,NA,14.0632560748679,19.0719388230539
2001-08-06 12:00:00,2001,8,6,NA,11.6044779291992,24.208370543594
2001-08-07 12:00:00,2001,8,7,NA,12.3484039372021,16.6922535146291
2001-08-08 12:00:00,2001,8,8,NA,12.4508128137054,17.4131701725224
2001-08-09 12:00:00,2001,8,9,NA,12.9759328329579,17.3397088900152
2001-08-10 12:00:00,2001,8,10,NA,9.07021192680853,23.0321719626239
2001-08-11 12:00:00,2001,8,11,NA,12.1941747560471,21.8532716101699
2001-08-12 12:00:00,2001,8,12,NA,9.75172136732009,23.8063086473448
2001-08-13 12:00:00,2001,8,13,NA,8.26472589077129,26.8201974970866
2001-08-14 12:00:00,2001,8,14,NA,10.858021179288,26.3910828237278
2001-08-15 12:00:00,2001,8,15,NA,13.2337932862404,25.7594041595218
2001-08-16 12:00:00,2001,8,16,NA,10.6807471680169,20.972579179245
2001-08-17 12:00:00,2001,8,17,NA,9.14279246063665,20.8566190009079
2001-08-18 12:00:00,2001,8,18,NA,11.7156959942809,21.0092793628552
2001-08-19 12:00:00,2001,8,19,NA,12.9734623994329,19.7368413629293
2001-08-20 12:00:00,2001,8,20,NA,13.0679757579274,20.6552808182787
2001-08-21 12:00:00,2001,8,21,NA,10.6381056686657,23.2084209577361
2001-08-22 12:00:00,2001,8,22,NA,10.1559826635863,24.555237935499
2001-08-23 12:00:00,2001,8,23,NA,13.9178287337933,22.3341328428439
2001-08-24 12:00:00,2001,8,24,NA,15.5679445313121,19.7161734273142
2001-08-25 12:00:00,2001,8,25,NA,13.9383595337626,19.1475556041957
2001-08-26 12:00:00,2001,8,26,NA,12.263068955298,21.6656060856729
2001-08-27 12:00:00,2001,8,27,NA,12.2299955693766,20.090646327014
2001-08-28 12:00:00,2001,8,28,NA,10.372052881091,24.3340129169064
2001-08-29 12:00:00,2001,8,29,NA,7.88161849966233,28.237058363332
2001-08-30 12:00:00,2001,8,30,NA,11.3135153915903,23.7783647895466
2001-08-31 12:00:00,2001,8,31,NA,12.1342787526809,23.5078314042585
2001-09-01 12:00:00,2001,9,1,NA,9.72198045266949,20.2729802601957
2001-09-02 12:00:00,2001,9,2,NA,15.2059606099624,20.4151566803956
2001-09-03 12:00:00,2001,9,3,NA,15.172100057514,20.1409368408706
2001-09-04 12:00:00,2001,9,4,NA,13.233106467105,15.7687916563181
2001-09-05 12:00:00,2001,9,5,NA,7.40381832941776,14.6297937122129
2001-09-06 12:00:00,2001,9,6,NA,-2.67986421700624,12.7573336957096
2001-09-07 12:00:00,2001,9,7,NA,5.92209495102381,19.3487672718612
2001-09-08 12:00:00,2001,9,8,NA,7.59577227792331,17.377155345455
2001-09-09 12:00:00,2001,9,9,NA,8.05986698267819,16.3017146604528
2001-09-10 12:00:00,2001,9,10,NA,9.38986375301937,14.5518839739562
2001-09-11 12:00:00,2001,9,11,NA,-0.149002081398302,7.35347716709697
2001-09-12 12:00:00,2001,9,12,NA,-2.49359641169867,9.85109625748952
2001-09-13 12:00:00,2001,9,13,NA,-1.45568458106436,10.9500871693643
2001-09-14 12:00:00,2001,9,14,NA,8.10456006327352,15.4399270092784
2001-09-15 12:00:00,2001,9,15,NA,5.65785304308817,17.0370094643743
2001-09-16 12:00:00,2001,9,16,NA,8.93498317741821,17.2864802202892
2001-09-17 12:00:00,2001,9,17,NA,8.69232053131744,17.4549432161767
2001-09-18 12:00:00,2001,9,18,NA,11.7137868579436,14.8189348621032
2001-09-19 12:00:00,2001,9,19,NA,9.27997530701388,13.7010181539067
2001-09-20 12:00:00,2001,9,20,NA,10.8552011725656,21.1706641126461
2001-09-21 12:00:00,2001,9,21,NA,11.3278978661032,18.5488429911747
2001-09-22 12:00:00,2001,9,22,NA,15.7286946043267,20.770581622704
2001-09-23 12:00:00,2001,9,23,NA,9.73735559931351,17.9761452536299
2001-09-24 12:00:00,2001,9,24,NA,9.94042452727831,18.2277498033684
2001-09-25 12:00:00,2001,9,25,NA,10.1326648139869,15.7943187530988
2001-09-26 12:00:00,2001,9,26,NA,14.022885706036,20.0904100356767
2001-09-27 12:00:00,2001,9,27,NA,15.2570001314682,19.3912519162867
2001-09-28 12:00:00,2001,9,28,NA,14.1326959618368,18.4892942787137
2001-09-29 12:00:00,2001,9,29,NA,11.9259874764722,20.2774845193432
2001-09-30 12:00:00,2001,9,30,NA,13.9036319410635,15.9750694235224
2001-10-01 12:00:00,2001,10,1,NA,13.0314290481182,14.2922165241886
2001-10-02 12:00:00,2001,10,2,NA,12.8258472461737,15.2876777160691
2001-10-03 12:00:00,2001,10,3,NA,9.04141214002865,15.2743326985811
2001-10-04 12:00:00,2001,10,4,NA,9.44339056109563,14.6415566938145
2001-10-05 12:00:00,2001,10,5,NA,6.09193793727187,8.17256293811047
2001-10-06 12:00:00,2001,10,6,NA,4.69310001186981,7.17803290766413
2001-10-07 12:00:00,2001,10,7,NA,3.07908750096676,13.6779981246504
2001-10-08 12:00:00,2001,10,8,NA,5.36134687952875,14.7022162459604
2001-10-09 12:00:00,2001,10,9,NA,1.99414676929986,12.7098576594844
2001-10-10 12:00:00,2001,10,10,NA,6.47686364116985,13.7514186116453
2001-10-11 12:00:00,2001,10,11,NA,6.32021608387098,14.653652389562
2001-10-12 12:00:00,2001,10,12,NA,5.80353830371409,15.1953436335894
2001-10-13 12:00:00,2001,10,13,NA,7.13125354904997,16.9179174182718
2001-10-14 12:00:00,2001,10,14,NA,5.14628017413959,19.219719592024
2001-10-15 12:00:00,2001,10,15,NA,4.12318244692502,19.1970193450173
2001-10-16 12:00:00,2001,10,16,NA,3.73641150969527,15.170128756536
2001-10-17 12:00:00,2001,10,17,NA,3.38798727491459,14.9666011789426
2001-10-18 12:00:00,2001,10,18,NA,9.02187584007024,18.4251420863948
2001-10-19 12:00:00,2001,10,19,NA,4.33605273642891,14.7407764231061
2001-10-20 12:00:00,2001,10,20,NA,8.66765249006358,12.8470888199396
2001-10-21 12:00:00,2001,10,21,NA,0.658911231746412,7.43276246537538
2001-10-22 12:00:00,2001,10,22,NA,0.0883549087816915,3.26069696608793
2001-10-23 12:00:00,2001,10,23,NA,3.22959173868154,6.36692652362174
2001-10-24 12:00:00,2001,10,24,NA,1.49617100973353,8.78333002108004
2001-10-25 12:00:00,2001,10,25,NA,0.728325418094487,7.00383551896553
2001-10-26 12:00:00,2001,10,26,NA,-1.3475244036711,8.71812911689167
2001-10-27 12:00:00,2001,10,27,NA,0.380076461047675,11.8368752601298
2001-10-28 12:00:00,2001,10,28,NA,-2.2016479592901,9.23628438321996
2001-10-29 12:00:00,2001,10,29,NA,0.38287797851283,8.28825458912296
2001-10-30 12:00:00,2001,10,30,NA,4.45702948972653,9.68285591970778
2001-10-31 12:00:00,2001,10,31,NA,5.12000597585281,10.1583404043018
2001-11-01 12:00:00,2001,11,1,NA,4.17015193968072,8.45338660592959
2001-11-02 12:00:00,2001,11,2,NA,7.87929948795783,12.1700676233023
2001-11-03 12:00:00,2001,11,3,NA,2.99552064073198,13.1825241719582
2001-11-04 12:00:00,2001,11,4,NA,5.21996009590901,14.1958246116882
2001-11-05 12:00:00,2001,11,5,NA,2.05404311842568,11.0299076342049
2001-11-06 12:00:00,2001,11,6,NA,5.36305441257855,10.6053696018297
2001-11-07 12:00:00,2001,11,7,NA,0.538870973596096,4.33053087291258
2001-11-08 12:00:00,2001,11,8,NA,-2.59513895402973,-0.317000421880235
2001-11-09 12:00:00,2001,11,9,NA,-2.07727638315111,6.3188192526778
2001-11-10 12:00:00,2001,11,10,NA,0.13196425406382,5.37013981410433
2001-11-11 12:00:00,2001,11,11,NA,3.07976208227756,9.34291055670361
2001-11-12 12:00:00,2001,11,12,NA,3.19849349823025,8.41929976709355
2001-11-13 12:00:00,2001,11,13,NA,4.90150387879629,10.4277966253166
2001-11-14 12:00:00,2001,11,14,NA,5.13617205087883,8.28092347215401
2001-11-15 12:00:00,2001,11,15,NA,6.06834634937774,9.20158466962174
2001-11-16 12:00:00,2001,11,16,NA,2.66324057601795,8.9481115208517
2001-11-17 12:00:00,2001,11,17,NA,0.822622090701825,7.00659197198679
2001-11-18 12:00:00,2001,11,18,NA,-1.62300374152345,7.63323376055925
2001-11-19 12:00:00,2001,11,19,NA,1.9819665288247,9.30418769754958
2001-11-20 12:00:00,2001,11,20,NA,1.03973691970583,8.07835715462125
2001-11-21 12:00:00,2001,11,21,NA,2.27467889176834,8.23574218866323
2001-11-22 12:00:00,2001,11,22,NA,-0.735449439918977,3.3953791062265
2001-11-23 12:00:00,2001,11,23,NA,0.386111415638074,5.43303354975691
2001-11-24 12:00:00,2001,11,24,NA,-0.147118491676405,7.03797076776723
2001-11-25 12:00:00,2001,11,25,NA,2.58388607761018,6.54157898260382
2001-11-26 12:00:00,2001,11,26,NA,2.80628892551464,8.09848843070788
2001-11-27 12:00:00,2001,11,27,NA,8.23798340048737,12.121740762967
2001-11-28 12:00:00,2001,11,28,NA,6.20881255177852,10.3724324369752
2001-11-29 12:00:00,2001,11,29,NA,6.91770565352823,11.9984224713962
2001-11-30 12:00:00,2001,11,30,NA,8.44696352616783,11.5210795082008
2001-12-01 12:00:00,2001,12,1,NA,6.27745799203855,12.5406064664646
2001-12-02 12:00:00,2001,12,2,NA,8.76877489368007,11.8934311326013
2001-12-03 12:00:00,2001,12,3,NA,8.73832101082563,13.9734149352568
2001-12-04 12:00:00,2001,12,4,NA,7.85395929686113,12.4725172087776
2001-12-05 12:00:00,2001,12,5,NA,7.12077088832409,10.8313700211038
2001-12-06 12:00:00,2001,12,6,NA,5.01561476783304,9.37596004950864
2001-12-07 12:00:00,2001,12,7,NA,5.92709468748433,10.6702580407584
2001-12-08 12:00:00,2001,12,8,NA,6.03379489952482,11.5867053228129
2001-12-09 12:00:00,2001,12,9,NA,4.62642483044729,8.35958030516425
2001-12-10 12:00:00,2001,12,10,NA,-0.0455739493321649,1.80998743872436
2001-12-11 12:00:00,2001,12,11,NA,-1.44590644116553,0.40250255334867
2001-12-12 12:00:00,2001,12,12,NA,-0.0754396732715601,5.94719301859825
2001-12-13 12:00:00,2001,12,13,NA,-1.02682176484618,7.3661562419247
2001-12-14 12:00:00,2001,12,14,NA,3.525417261624,10.5620103624809
2001-12-15 12:00:00,2001,12,15,NA,8.08869017669115,12.9041695720617
2001-12-16 12:00:00,2001,12,16,NA,8.07870438213256,11.7711079246867
2001-12-17 12:00:00,2001,12,17,NA,4.0854263000484,7.88103584227812
2001-12-18 12:00:00,2001,12,18,NA,1.16085046126172,4.85138836528287
2001-12-19 12:00:00,2001,12,19,NA,1.87978670874226,6.95818877815251
2001-12-20 12:00:00,2001,12,20,NA,-0.502547672961105,1.34507991776126
2001-12-21 12:00:00,2001,12,21,NA,0.929686276053997,1.85270187465438
2001-12-22 12:00:00,2001,12,22,NA,1.92855083705712,3.00505359552045
