"Date","Type","JDay","Coef","VIP","MetricMean","MetricStdev"
826,"Chill",-127,-0.00618357620875034,1.01892971984687,0.0571885306350946,0.095746055935408
827,"Chill",-126,-0.0354212873288707,0.918821738396611,0.0618595025122637,0.0937109955893604
828,"Chill",-125,-0.0155993210778979,0.964151312049421,0.0725379234377134,0.107989805081308
829,"Chill",-124,0.0159750171994322,0.854006045724262,0.0801465508343294,0.109706515581018
830,"Chill",-123,-0.00820880642234571,0.826037726719361,0.0802077152523586,0.103848815701106
831,"Chill",-122,-0.0214029415994544,0.748861402483134,0.0911909746995338,0.110878052825564
901,"Chill",-121,0.000825488927730267,0.727693413576935,0.0992635804650132,0.114599198727459
902,"Chill",-120,-0.0288771968822241,0.655804356258946,0.104483647977327,0.1113050914455
903,"Chill",-119,-0.0400420710879512,0.67326870373843,0.115139331823585,0.118320685790189
904,"Chill",-118,-0.0326775903421161,0.630622905166043,0.117959827420285,0.111683285031449
905,"Chill",-117,0.00481500038679663,0.740895490448478,0.134845578840293,0.126610409206299
906,"Chill",-116,-0.028882237313745,0.621604629983935,0.138387830091269,0.122110705754181
907,"Chill",-115,-0.0491772442983733,0.673748600266397,0.150059437618965,0.130137486383834
908,"Chill",-114,-0.0485903610867658,0.585844098191595,0.156923449626508,0.135846315373566
909,"Chill",-113,-0.0527475572264301,0.635216365981733,0.164832821078244,0.143819982724733
910,"Chill",-112,-0.0233971745513279,0.616986668631743,0.17462866253499,0.155317413403906
911,"Chill",-111,-0.0311456024282404,0.59715992781551,0.195152317769682,0.169927473921458
912,"Chill",-110,-0.0536130705521654,0.644158216380097,0.201312226674679,0.171991998541717
913,"Chill",-109,-0.0799015114151762,0.67583327364578,0.21926227848018,0.180463432559153
914,"Chill",-108,-0.045900015931957,0.640832575610507,0.229929295226521,0.181697945690636
915,"Chill",-107,-0.0106200870040555,0.632842027096464,0.241566815144881,0.188761133755229
916,"Chill",-106,-0.0396832487260208,0.654338846219075,0.25169987486954,0.192457279700796
917,"Chill",-105,0.00248295467323166,0.607922413341452,0.268081074747813,0.200702378561385
918,"Chill",-104,0.0325677143999222,0.628661414378084,0.277566482076994,0.196900683905998
919,"Chill",-103,0.0347949507397491,0.643825626148047,0.28569714494698,0.194146115006991
920,"Chill",-102,0.0164671345322728,0.634470220306018,0.30344640079341,0.191976001338579
921,"Chill",-101,-0.0362668908363265,0.67266708497775,0.31988577568502,0.185681588259905
922,"Chill",-100,-0.0396459306889433,0.763591377046785,0.311432336220816,0.171817292537741
923,"Chill",-99,-0.0245518997818792,0.786308313223484,0.328772193243238,0.172230982333049
924,"Chill",-98,-0.00373007526890404,0.759105089087798,0.323832325285547,0.173064564856895
925,"Chill",-97,0.0259553522965318,0.723791183252888,0.333768099883081,0.17648179991195
926,"Chill",-96,-0.0308007200650687,0.681398311974119,0.342629362177681,0.177835821652981
927,"Chill",-95,-0.0208264412253351,0.6810354562949,0.363175110137015,0.180186944114748
928,"Chill",-94,-0.0143696508090922,0.652091211394972,0.365093809229545,0.185593050775514
929,"Chill",-93,-0.031714491534584,0.644168063185182,0.372672405126958,0.185380632042808
930,"Chill",-92,-0.0447517826792062,0.641980487179129,0.390566960987905,0.174944687339745
1001,"Chill",-91,-0.057550961075158,0.678668506842429,0.400807293862848,0.170013088445456
1002,"Chill",-90,0.0219982256939781,0.55711356935773,0.401911688167497,0.178718092999725
1003,"Chill",-89,0.0195600252238528,0.567266546831787,0.424355565796132,0.168408703039678
1004,"Chill",-88,-0.0163885954000294,0.581723190509091,0.429400660964897,0.171379264462767
1005,"Chill",-87,-0.0275569457875708,0.647990915283206,0.448165237274588,0.178659088259381
1006,"Chill",-86,-0.130251870938802,0.978793765070585,0.464137650696606,0.180923079464361
1007,"Chill",-85,-0.0651299458000991,0.735101427554038,0.473861627591818,0.181814030386987
1008,"Chill",-84,-0.0375395587792819,0.715937335209017,0.477992299911516,0.179255292650348
1009,"Chill",-83,-0.0781257508603696,0.75572829700455,0.496735642554136,0.181488585324571
1010,"Chill",-82,-0.0685736839177615,0.799763222464524,0.518460492928677,0.191969875368601
1011,"Chill",-81,-0.0531715098212201,0.58957163126787,0.524352149929927,0.192921476629659
1012,"Chill",-80,-0.0216996704945973,0.422530263814187,0.535986429328903,0.184449740254983
1013,"Chill",-79,-0.0303360750181431,0.448712073131936,0.557286530086543,0.177570782384546
1014,"Chill",-78,-0.00616235984598108,0.309259117777396,0.569753480070521,0.174937568916395
1015,"Chill",-77,0.010858532564913,0.11544252795876,0.582078126355935,0.174034252633894
1016,"Chill",-76,0.0456655185275086,0.36166750001398,0.597589462864633,0.168198651581733
1017,"Chill",-75,0.084761996235443,0.641019029787032,0.597236878494442,0.162905633466779
1018,"Chill",-74,0.0525283135525255,0.664156939638018,0.618383591134848,0.153782179998702
1019,"Chill",-73,0.029661382271539,0.805304910112266,0.629173988303368,0.164267280110056
1020,"Chill",-72,0.0500145195464077,0.978014361953611,0.635201686505732,0.153512473979955
1021,"Chill",-71,0.0676714313290111,1.195785284896,0.640067004740526,0.16113934545413
1022,"Chill",-70,0.0533297496825836,1.12945896603488,0.657131748408782,0.164121393234783
1023,"Chill",-69,0.0289147786119883,1.25418454239097,0.653619479233607,0.162351485923961
1024,"Chill",-68,-0.0112225924898034,1.24184775334325,0.665823755287849,0.154707318620475
1025,"Chill",-67,0.00106889591911744,1.19024414659436,0.6636613417904,0.155351853025478
1026,"Chill",-66,0.031349000719083,1.08498501537376,0.674616219689612,0.139898234264898
1027,"Chill",-65,0.0349152066391885,0.965598902966898,0.677290886608348,0.132096827831848
1028,"Chill",-64,-0.00588985142984895,0.977211884764262,0.695049756343544,0.118774501412092
1029,"Chill",-63,0.0123393785664882,0.822031492808714,0.69131018349068,0.119889315638138
1030,"Chill",-62,-0.0092306366621568,0.649448681500426,0.695780306435464,0.102277947802109
1031,"Chill",-61,-0.00353483981334059,0.459246190482099,0.702852693734219,0.110078357067521
1101,"Chill",-60,0.0301716736395738,0.581475879999216,0.707201439874023,0.106237418037082
1102,"Chill",-59,0.0113427449463545,0.496700649981765,0.714377590018493,0.0925635945010391
1103,"Chill",-58,0.0536779519230109,0.485235549208208,0.730257031371234,0.0880091295947599
1104,"Chill",-57,0.0177701992271741,0.419444563081263,0.721012007823663,0.0928406354521395
1105,"Chill",-56,0.0145290988046478,0.435231351341265,0.729629430080906,0.0727495389780628
1106,"Chill",-55,0.0300769134028642,0.42186727720065,0.730115087401304,0.0762264903119465
1107,"Chill",-54,-0.00711309178830384,0.415162777905646,0.735680131129669,0.0738662260674516
1108,"Chill",-53,0.0520349765202052,0.57647014629784,0.733165319127128,0.07954716967548
1109,"Chill",-52,0.0456274824738404,0.390474390411242,0.74455402151216,0.0636157380461387
1110,"Chill",-51,0.0256722222443735,0.219539374990372,0.738930341502469,0.0758881575643271
1111,"Chill",-50,0.0271498566638168,0.344195368382749,0.736023652002333,0.0872782844900359
1112,"Chill",-49,-0.00972123335417841,0.147795301378502,0.733036239813574,0.085649414235987
1113,"Chill",-48,0.0850920416600366,0.521345289865156,0.727213086579334,0.0779480464064616
1114,"Chill",-47,-0.0540985088661738,0.56104605151961,0.721753774536706,0.077528304065749
1115,"Chill",-46,0.112115820790081,0.663315050066612,0.730897943771197,0.0788370408643211
1116,"Chill",-45,0.106230308810311,0.49503724906441,0.726175333766821,0.0986347574577193
1117,"Chill",-44,0.035679632810791,0.39990718931293,0.711052368516706,0.109172207361053
1118,"Chill",-43,0.0401921465820463,0.408670856204215,0.702649221462639,0.110807983511741
1119,"Chill",-42,0.059810752485382,0.370753269286867,0.705746783782155,0.113413462477297
1120,"Chill",-41,0.0219314652945958,0.204858301774541,0.70300476038355,0.100641247332292
1121,"Chill",-40,0.0902594450389111,0.43543456348582,0.701640700306746,0.0952246753708506
1122,"Chill",-39,0.092612838140778,0.437796014064519,0.708280112360084,0.0984190445562398
1123,"Chill",-38,0.144991442397844,0.725894712220628,0.703352845370354,0.10455988985087
1124,"Chill",-37,0.10636815794586,0.653801775314649,0.696858640364205,0.10920307979042
1125,"Chill",-36,0.21986997136414,1.0822831465023,0.693014992351689,0.113763459560161
1126,"Chill",-35,0.0958614905405729,0.659513981084658,0.678680024974391,0.120180929903037
1127,"Chill",-34,0.0861438137055971,0.644734757514048,0.673234185418961,0.11725970861124
1128,"Chill",-33,0.178824179188884,1.04586485886385,0.685907826574507,0.134352582460368
1129,"Chill",-32,0.0980119721557098,0.758414405986155,0.691715514230119,0.130240803695587
1130,"Chill",-31,0.050572701947443,0.454963962650231,0.684470239586687,0.127549973415685
1201,"Chill",-30,0.0789626682603848,0.592848326130133,0.675365880338557,0.132239994943711
1202,"Chill",-29,0.0140583225666127,0.499078014297174,0.672396139102225,0.151030137518341
1203,"Chill",-28,0.0325010607277361,0.371080044431241,0.667601770636022,0.152451947454161
1204,"Chill",-27,-0.00792948928682885,0.307992238980834,0.662478350369392,0.150107987888114
1205,"Chill",-26,-0.0280894095276381,0.174302479515996,0.657646356179528,0.140206484528189
1206,"Chill",-25,-0.113157214185522,0.515482581618412,0.650903021863362,0.143276982908642
1207,"Chill",-24,-0.122364863607283,0.546699693916648,0.658620892512233,0.162385860767044
1208,"Chill",-23,-0.153400947141539,0.80373357370796,0.659139092651766,0.159413579606314
1209,"Chill",-22,-0.144617042871921,0.752899388756581,0.654673095768479,0.167370227434809
1210,"Chill",-21,-0.0541046828159294,0.461188417468011,0.647138345871347,0.160648128115879
1211,"Chill",-20,-0.0395863144385156,0.306931534077281,0.644058683843271,0.149640082266518
1212,"Chill",-19,-0.045457932667128,0.204044173441044,0.641316933224213,0.160420400267232
1213,"Chill",-18,-0.00867907560463227,0.0712157956605194,0.635218718605459,0.157388369313319
1214,"Chill",-17,-0.103589142892832,0.629465391620241,0.63534421815096,0.163117849730715
1215,"Chill",-16,-0.141340012800469,0.913138701935359,0.636942784029182,0.156917384067666
1216,"Chill",-15,-0.178710982058376,1.10002862735753,0.639500185365047,0.159422597307877
1217,"Chill",-14,-0.0889114099850951,0.681516771303468,0.650163188370904,0.14967283988898
1218,"Chill",-13,0.0195002023559506,0.767209650029882,0.647457964888457,0.162747245036923
1219,"Chill",-12,0.02832595101767,0.672511084867238,0.644854316390051,0.16149205440471
1220,"Chill",-11,-0.0618384921021925,0.839327920898242,0.647762274821087,0.152057246153361
1221,"Chill",-10,-0.122345300817666,1.0636100331241,0.642022669117166,0.160356224384037
1222,"Chill",-9,-0.0936621364946822,1.03057018036344,0.632865418857363,0.166364533536961
1223,"Chill",-8,-0.094574352386565,1.08639559805435,0.624855922845537,0.168372010857808
1224,"Chill",-7,-0.120994727767439,1.12832382023523,0.625308162659062,0.191232087204577
1225,"Chill",-6,-0.0374635797298015,0.557294182345688,0.6229412688199,0.2004025410311
1226,"Chill",-5,0.0376859204297964,0.56055853170092,0.626075025329725,0.216507046075975
1227,"Chill",-4,0.0999935721143961,0.589407197647217,0.620134947249952,0.212278152247784
1228,"Chill",-3,0.0654329116260167,0.56340352276413,0.605326845565903,0.21696323027228
1229,"Chill",-2,0.0444498224462933,0.430477581294384,0.593811254622467,0.222235211193706
1230,"Chill",-1,0.0262701412299569,0.392680749302792,0.590773641962731,0.225720252982154
1231,"Chill",0,0.043923790640175,0.549580517598284,0.587868759390031,0.216565196633818
101,"Chill",1,0.0527277217026294,0.562559525687662,0.587352773826028,0.219857944906507
102,"Chill",2,0.0212748921830827,0.601925008029642,0.596876087409081,0.233574994835301
103,"Chill",3,-0.0266215949500427,0.688100158458382,0.600197978238969,0.234015119941792
104,"Chill",4,0.00404688624680352,0.655492098232003,0.613697865002163,0.228424907124144
105,"Chill",5,-0.0347092439005861,0.709157051304521,0.59323813516394,0.224384333968944
106,"Chill",6,-0.046579754923748,0.689938261651786,0.596137015353184,0.219369166085529
107,"Chill",7,-0.109482426187987,0.997359652500052,0.600355664388889,0.221379321539392
108,"Chill",8,-0.0882298737479937,0.989208533656198,0.605766790794128,0.221340654745751
109,"Chill",9,-0.104117440244759,1.03110486104771,0.614943122644043,0.227725694385401
110,"Chill",10,-0.077211759223635,1.03008059391936,0.610286593463371,0.24721934313039
111,"Chill",11,-0.0681505975627666,1.00112074992939,0.598394401492104,0.243156746394595
112,"Chill",12,-0.0852609056969906,1.07224977223262,0.604936474842686,0.241963357570149
113,"Chill",13,-0.0911881419803613,1.09625758749249,0.601111238731358,0.253421609948536
114,"Chill",14,-0.0136033647344052,1.04892787939295,0.59908116358608,0.258866687794319
115,"Chill",15,-0.0535122523982919,1.20259405044171,0.590106258226377,0.258166109550956
116,"Chill",16,0.0080698627103237,1.14860884694407,0.612273378489931,0.244754012309071
117,"Chill",17,-0.0244723656818228,1.20961623315105,0.612202484888305,0.234053759710797
118,"Chill",18,0.0112000654927435,0.864552957535078,0.628870012172529,0.19067932455751
119,"Chill",19,-0.0176915799902354,0.758131792360724,0.628038267941125,0.183530953610812
120,"Chill",20,0.0134886587705942,0.470760194430893,0.623336469087823,0.180894328401575
121,"Chill",21,0.031522743464617,0.422454926871244,0.622342515296334,0.185908160705658
122,"Chill",22,0.0283051142212644,0.406809484735857,0.637103199427471,0.178171043349147
123,"Chill",23,0.0128809732965236,0.441073770556542,0.647644521163088,0.183483582765578
124,"Chill",24,0.0730400981242633,0.372189432465621,0.653001372874924,0.183196671877581
125,"Chill",25,0.0598541588403185,0.373928918392032,0.652345359218251,0.190515865120867
126,"Chill",26,0.0363680288580794,0.367126094128381,0.654692134425063,0.19704121521906
127,"Chill",27,-0.0138411240870752,0.305754601913399,0.639330241204208,0.186625788495837
128,"Chill",28,-0.00950082120740821,0.294571066450022,0.639101839341664,0.176956646907547
129,"Chill",29,0.0448147095892665,0.431465356612278,0.625786813510029,0.188712878248219
130,"Chill",30,0.0103276347298717,0.510689262426742,0.643199878230548,0.184507300680038
131,"Chill",31,-0.0143770831930673,0.759643529918556,0.649550924851849,0.18617011911682
201,"Chill",32,-0.00170803085954587,0.688071999027076,0.663043350564878,0.179872951506119
202,"Chill",33,0.0499667350995812,0.619375477817242,0.65248627329616,0.167054796299423
203,"Chill",34,0.0986129676695128,0.595228042279529,0.655086777403058,0.15377746728328
204,"Chill",35,0.0576897723508765,0.60324035440675,0.649150771262434,0.157128219587503
205,"Chill",36,0.0151777058966655,0.739283732263842,0.650011605694656,0.168864266243788
206,"Chill",37,0.0806074997043486,0.714561748415806,0.647213149083275,0.183756970592974
207,"Chill",38,0.0537098147155354,0.665091550562031,0.648043290697188,0.201463714760335
208,"Chill",39,0.0510875316796504,0.592509169966741,0.63763457789533,0.208660610348875
209,"Chill",40,-0.0403836651735028,0.831167960637114,0.634052384564965,0.214766608074033
210,"Chill",41,-0.000969635076999236,0.787692071502582,0.608646597882113,0.203290093812946
211,"Chill",42,-0.0590562884176407,0.888703345564171,0.616074534522008,0.20345146758053
212,"Chill",43,-0.103437861510543,1.18501464453877,0.616431808360932,0.198220472650338
213,"Chill",44,-0.180562037359686,1.48360512325542,0.622208340990217,0.202046445778149
214,"Chill",45,-0.152032912236033,1.53726211658009,0.606015579650606,0.190268027834674
215,"Chill",46,-0.140553258455835,1.601666276009,0.612463032370515,0.185434782833632
216,"Chill",47,-0.116977774176433,1.34832617554111,0.632492209927488,0.179934244829081
217,"Chill",48,-0.154263629024715,1.50464511168824,0.62470989214428,0.181732717772666
218,"Chill",49,-0.0948921809845187,1.40809126372421,0.633901315689808,0.178700059134345
219,"Chill",50,-0.133216455927783,1.35921073000886,0.645452420390492,0.176212624603007
220,"Chill",51,-0.0902491301121681,1.25293198590616,0.64586343123925,0.177977781158656
221,"Chill",52,-0.167989080240978,1.59700549144481,0.670487677234165,0.164212343866083
222,"Chill",53,-0.102881344977736,1.1972784784834,0.663093584094985,0.169269284104198
223,"Chill",54,-0.0770816279729157,1.1217289606292,0.667999779589599,0.16646249304142
224,"Chill",55,-0.0470617665485083,0.953044878092173,0.672062704561728,0.163687575120416
225,"Chill",56,-0.0289615262672081,0.97040534971069,0.683785671703323,0.161583994060334
226,"Chill",57,-0.039151884608886,0.870042394144692,0.684643272206566,0.157963084726562
227,"Chill",58,-0.111049912446213,1.33173067975201,0.681100081403343,0.133873444702524
228,"Chill",59,-0.015706817124797,1.13856965903914,0.692049963151485,0.114806960209921
301,"Chill",60,-0.13292948941309,1.25552440219963,0.702385266167221,0.111885407606677
302,"Chill",61,-0.071552665572005,1.23844829678577,0.706629300310268,0.129070742054661
303,"Chill",62,-0.0117140094987532,0.793635000167155,0.704948116750737,0.134733021069958
304,"Chill",63,-0.010120404551389,0.7191406407985,0.708022702114053,0.111807434531593
305,"Chill",64,-0.0491475620644398,0.756174945213753,0.717227858877101,0.0948220039071949
306,"Chill",65,-0.054085945451193,0.46508051868362,0.721319812035486,0.0940546036997127
307,"Chill",66,-0.013648755525963,0.626086367594206,0.705421634257571,0.0842099851978803
308,"Chill",67,-0.021334467637088,0.346814689280005,0.712154607954913,0.0894686162479317
309,"Chill",68,0.00771306706912538,0.27428984422991,0.719942547363923,0.10260220127148
310,"Chill",69,0.048482050202752,0.236530773777132,0.718717794080838,0.0826790639179597
311,"Chill",70,-0.0303478665187866,0.233695793648891,0.717941899048133,0.0787213336796386
312,"Chill",71,0.0419584982517813,0.212624004632475,0.720351896446663,0.0751792114052561
313,"Chill",72,-0.00531936354900775,1.13176541783467,0.71748643615574,0.0695241311608126
314,"Chill",73,-0.0150534587573484,1.0026878644214,0.721577064056334,0.0869766721811594
315,"Chill",74,0.0846557864984924,0.805752286938915,0.710697398728919,0.0842697644645229
316,"Chill",75,0.0841098398757486,0.739739687948414,0.709222137809407,0.085107758782016
317,"Chill",76,0.0608054310997089,0.745441810147509,0.707844648636486,0.0716804702404493
318,"Chill",77,-0.0578571016607906,0.72608673346693,0.727201851582673,0.0718139271376094
319,"Chill",78,-0.00476155541787792,0.632841640523074,0.71394164400023,0.0713374209304443
320,"Chill",79,-0.0181708980683011,0.730121107181555,0.711631690330363,0.0882662087406069
321,"Chill",80,-0.0819308553748099,0.840938372076101,0.705746471566432,0.084320773336786
322,"Chill",81,0.00739923769223264,1.13812904107772,0.706268889371523,0.0871157801568993
323,"Chill",82,-0.113756080629378,1.26886333334395,0.702635132966364,0.0917146853704307
324,"Chill",83,0.0141743745359638,0.718983492787529,0.693905082303252,0.094927631754476
325,"Chill",84,-0.0569910141209259,0.910104791641324,0.702221601444622,0.099156259984219
326,"Chill",85,-0.0390579705487306,1.39883846398529,0.691969854528171,0.104854148186947
327,"Chill",86,0.0391021996070486,1.33329339389371,0.678528899779591,0.105829633687353
328,"Chill",87,0.0450443509866615,1.54949443879337,0.66379720823487,0.0966386899462594
329,"Chill",88,0.0476821189324067,1.62223154476219,0.656701989073876,0.117429971381714
330,"Chill",89,-0.0244555511889035,1.41286549400552,0.656169200690989,0.112732811180489
331,"Chill",90,-0.0626859365497676,1.59110006192433,0.651998862261005,0.107542883283564
401,"Chill",91,0.0436196786261468,1.74668193123497,0.650906395241516,0.113747163289876
402,"Chill",92,0.0576605304305573,1.80081212508072,0.653093703940298,0.113638777203035
403,"Chill",93,0.16252622384487,1.851336854999,0.644978569217899,0.118904216449461
404,"Chill",94,0.0590025456359231,1.76096575506057,0.648555505386935,0.121373721072419
405,"Chill",95,0.194789827667483,1.97333322620111,0.634036663686707,0.115084791350922
406,"Chill",96,0.170668991004905,1.54310005711831,0.641709863761655,0.130344753761358
407,"Chill",97,0.220305683129862,1.8116863524537,0.649475092402974,0.134589149439249
408,"Chill",98,0.151375087784762,1.62083772583137,0.651204222386402,0.131050005857698
409,"Chill",99,0.184433481432467,1.59679978264197,0.65688255790738,0.138222841329141
410,"Chill",100,0.215278009170957,1.76340827746594,0.652605162967086,0.137535307986375
411,"Chill",101,0.235944892397006,1.65660255778553,0.646865028932188,0.157923174936013
412,"Chill",102,0.273274563943406,1.69942611980712,0.635373020424387,0.137900426459976
413,"Chill",103,0.115918241774592,0.913219130172204,0.631678845268315,0.137149490956214
414,"Chill",104,0.162055156066305,0.971950109795738,0.622990946766336,0.132144182605028
415,"Chill",105,0.159005295587794,0.949907098555036,0.62121669625538,0.145647284720107
416,"Chill",106,0.02307854990053,0.595850047277227,0.61287515204775,0.141574677188572
417,"Chill",107,0.0327212547008924,0.54780054510644,0.59891681620428,0.149542165687828
418,"Chill",108,-0.0108257841146112,0.50939309006945,0.584547301997931,0.159932993748006
419,"Chill",109,0.034461429925627,0.628479174959794,0.568446399567188,0.166615896875962
420,"Chill",110,0.0313582565554808,0.655411398261143,0.539386595701366,0.178961788920754
421,"Chill",111,-0.0186311522548646,0.602848250030928,0.538093030778391,0.180328339651023
422,"Chill",112,0.00539825482542644,0.718772289949383,0.530700434711161,0.18198145063436
423,"Chill",113,-0.00563879351338674,0.729051914295877,0.539519380616284,0.189308499549416
424,"Chill",114,0.0582461001700908,0.97978838644943,0.525373795168494,0.191757517668384
425,"Chill",115,0.0263994368292249,1.01307187613981,0.52290499005792,0.18998592682858
426,"Chill",116,0.0556831953835131,1.02065532195147,0.508986951659351,0.199555539517598
427,"Chill",117,0.0818701487632379,1.08671501939869,0.500841176897034,0.199903012178346
428,"Chill",118,0.0467130942021573,1.14062404808396,0.491928046036165,0.18820686637379
429,"Chill",119,0.0287613020629989,1.05845111785813,0.494189996746804,0.19222628598394
430,"Chill",120,0.00524627538269462,0.962256819071478,0.480571474399014,0.182628913800241
501,"Chill",121,0.0215344450545233,1.04693798536441,0.48783461232326,0.191478641309917
502,"Chill",122,0.0234497785356569,1.10572850781908,0.468409897022271,0.175454670985019
503,"Chill",123,-0.0449894974820138,1.01991437434294,0.452281994231928,0.18118147699491
504,"Chill",124,-0.0787244543400872,1.02174325107542,0.429859043403032,0.18335983623684
505,"Chill",125,-0.088320080302793,1.04919649910731,0.413568780847506,0.178442492378698
506,"Chill",126,-0.0912140365909068,1.00977879306157,0.393996465625807,0.18557808002349
507,"Chill",127,-0.10571534541622,0.999074724819669,0.380299675098937,0.191058178336266
508,"Chill",128,-0.0782886715227881,0.925760024326333,0.368274149427994,0.197052696722663
509,"Chill",129,-0.0124307898664438,0.8909087257992,0.363055808516273,0.203336006712632
510,"Chill",130,-0.0226584285890541,0.800025372586696,0.348201558110635,0.209460133873847
511,"Chill",131,-0.0296086695356927,0.808192721190188,0.348736799145046,0.211074527939758
512,"Chill",132,-0.052939984327784,0.654715357938671,0.333259233381758,0.229531584215075
513,"Chill",133,-0.0268869611937309,0.761125031213609,0.319017214153143,0.211083420077327
514,"Chill",134,0.013395256930348,0.800889335495952,0.311622510556624,0.216608953108794
701,"Heat",-183,-0.149802490024404,1.13365281725413,312.911819410007,41.5758390431791
702,"Heat",-182,-0.151120934883795,1.17898336466664,314.088361961588,41.6099961212172
